,model,category,language,frame_type,instance,prompt,total_logprob,avg_logprob
891,google/gemma-3-12b-it,clothing accessory,en,generic,bracelet (jewelry),One example of a clothing accessory is ___.,-27.9658203125,-6.991455078125
892,google/gemma-3-12b-it,clothing accessory,en,generic,bracelet (watch),One example of a clothing accessory is ___.,-36.18359375,-9.0458984375
893,google/gemma-3-12b-it,clothing accessory,en,generic,brooch,One example of a clothing accessory is ___.,-18.875,-18.875
894,google/gemma-3-12b-it,clothing accessory,en,generic,buckle,One example of a clothing accessory is ___.,-21.875,-21.875
895,google/gemma-3-12b-it,clothing accessory,en,generic,button,One example of a clothing accessory is ___.,-20.125,-20.125
896,google/gemma-3-12b-it,clothing accessory,en,generic,corsage,One example of a clothing accessory is ___.,-22.140625,-11.0703125
897,google/gemma-3-12b-it,clothing accessory,en,generic,cufflink,One example of a clothing accessory is ___.,-20.7265625,-10.36328125
898,google/gemma-3-12b-it,clothing accessory,en,generic,cummerbund,One example of a clothing accessory is ___.,-24.000848293304443,-8.000282764434814
899,google/gemma-3-12b-it,clothing accessory,en,generic,earring,One example of a clothing accessory is ___.,-17.375,-17.375
900,google/gemma-3-12b-it,clothing accessory,en,generic,eye patch,One example of a clothing accessory is ___.,-24.15625,-12.078125
901,google/gemma-3-12b-it,clothing accessory,en,generic,glasses,One example of a clothing accessory is ___.,-16.5,-16.5
902,google/gemma-3-12b-it,clothing accessory,en,generic,glove,One example of a clothing accessory is ___.,-21.375,-21.375
903,google/gemma-3-12b-it,clothing accessory,en,generic,hat,One example of a clothing accessory is ___.,-14.9375,-14.9375
904,google/gemma-3-12b-it,clothing accessory,en,generic,headband,One example of a clothing accessory is ___.,-19.875,-19.875
905,google/gemma-3-12b-it,clothing accessory,en,generic,headdress,One example of a clothing accessory is ___.,-22.65625,-11.328125
906,google/gemma-3-12b-it,clothing accessory,en,generic,insole,One example of a clothing accessory is ___.,-23.375,-11.6875
907,google/gemma-3-12b-it,clothing accessory,en,generic,lanyard,One example of a clothing accessory is ___.,-21.25,-21.25
908,google/gemma-3-12b-it,clothing accessory,en,generic,mitten,One example of a clothing accessory is ___.,-24.875,-24.875
909,google/gemma-3-12b-it,clothing accessory,en,generic,muff,One example of a clothing accessory is ___.,-21.875,-21.875
910,google/gemma-3-12b-it,clothing accessory,en,generic,patch,One example of a clothing accessory is ___.,-23.875,-23.875
911,google/gemma-3-12b-it,clothing accessory,en,generic,purse,One example of a clothing accessory is ___.,-19.375,-19.375
912,google/gemma-3-12b-it,clothing accessory,en,generic,scarf,One example of a clothing accessory is ___.,-15.1875,-15.1875
913,google/gemma-3-12b-it,clothing accessory,en,generic,shawl,One example of a clothing accessory is ___.,-17.75,-17.75
914,google/gemma-3-12b-it,clothing accessory,en,generic,sombrero,One example of a clothing accessory is ___.,-23.125,-23.125
915,google/gemma-3-12b-it,clothing accessory,en,generic,suspenders,One example of a clothing accessory is ___.,-21.50151824951172,-10.75075912475586
916,google/gemma-3-12b-it,clothing accessory,en,generic,tie,One example of a clothing accessory is ___.,-18.625,-18.625
917,google/gemma-3-12b-it,clothing accessory,en,generic,top hat,One example of a clothing accessory is ___.,-20.4453125,-10.22265625
918,google/gemma-3-12b-it,clothing accessory,en,generic,visor,One example of a clothing accessory is ___.,-26.25,-26.25
919,google/gemma-3-12b-it,clothing accessory,en,generic,watch,One example of a clothing accessory is ___.,-21.0,-21.0
920,google/gemma-3-12b-it,clothing accessory,en,indefinite_prod,handkerchief,Name an example of a clothing accessory: ___,-11.375,-11.375
921,google/gemma-3-12b-it,clothing accessory,en,indefinite_prod,bandanna,Name an example of a clothing accessory: ___,-18.015625,-9.0078125
922,google/gemma-3-12b-it,clothing accessory,en,indefinite_prod,belt,Name an example of a clothing accessory: ___,-6.0,-6.0
923,google/gemma-3-12b-it,clothing accessory,en,indefinite_prod,belt buckle,Name an example of a clothing accessory: ___,-20.875,-10.4375
924,google/gemma-3-12b-it,clothing accessory,en,indefinite_prod,boa,Name an example of a clothing accessory: ___,-17.875,-17.875
925,google/gemma-3-12b-it,clothing accessory,en,indefinite_prod,bolo tie,Name an example of a clothing accessory: ___,-20.1552734375,-10.07763671875
926,google/gemma-3-12b-it,clothing accessory,en,indefinite_prod,bonnet,Name an example of a clothing accessory: ___,-16.625,-16.625
927,google/gemma-3-12b-it,clothing accessory,en,indefinite_prod,bow,Name an example of a clothing accessory: ___,-15.375,-15.375
928,google/gemma-3-12b-it,clothing accessory,en,indefinite_prod,bowtie,Name an example of a clothing accessory: ___,-18.875,-18.875
929,google/gemma-3-12b-it,clothing accessory,en,indefinite_prod,bracelet (jewelry),Name an example of a clothing accessory: ___,-22.595703125,-5.64892578125
930,google/gemma-3-12b-it,clothing accessory,en,indefinite_prod,bracelet (watch),Name an example of a clothing accessory: ___,-28.28515625,-7.0712890625
931,google/gemma-3-12b-it,clothing accessory,en,indefinite_prod,brooch,Name an example of a clothing accessory: ___,-13.8125,-13.8125
932,google/gemma-3-12b-it,clothing accessory,en,indefinite_prod,buckle,Name an example of a clothing accessory: ___,-14.6875,-14.6875
933,google/gemma-3-12b-it,clothing accessory,en,indefinite_prod,button,Name an example of a clothing accessory: ___,-14.5625,-14.5625
934,google/gemma-3-12b-it,clothing accessory,en,indefinite_prod,corsage,Name an example of a clothing accessory: ___,-19.875537872314453,-9.937768936157227
935,google/gemma-3-12b-it,clothing accessory,en,indefinite_prod,cufflink,Name an example of a clothing accessory: ___,-14.3837890625,-7.19189453125
936,google/gemma-3-12b-it,clothing accessory,en,indefinite_prod,cummerbund,Name an example of a clothing accessory: ___,-19.250002145767212,-6.416667381922404
937,google/gemma-3-12b-it,clothing accessory,en,indefinite_prod,earring,Name an example of a clothing accessory: ___,-11.1875,-11.1875
938,google/gemma-3-12b-it,clothing accessory,en,indefinite_prod,eye patch,Name an example of a clothing accessory: ___,-20.03125,-10.015625
939,google/gemma-3-12b-it,clothing accessory,en,indefinite_prod,glasses,Name an example of a clothing accessory: ___,-11.6875,-11.6875
940,google/gemma-3-12b-it,clothing accessory,en,indefinite_prod,glove,Name an example of a clothing accessory: ___,-14.375,-14.375
941,google/gemma-3-12b-it,clothing accessory,en,indefinite_prod,hat,Name an example of a clothing accessory: ___,-7.0625,-7.0625
942,google/gemma-3-12b-it,clothing accessory,en,indefinite_prod,headband,Name an example of a clothing accessory: ___,-12.75,-12.75
943,google/gemma-3-12b-it,clothing accessory,en,indefinite_prod,headdress,Name an example of a clothing accessory: ___,-15.80859375,-7.904296875
944,google/gemma-3-12b-it,clothing accessory,en,indefinite_prod,insole,Name an example of a clothing accessory: ___,-19.8125,-9.90625
945,google/gemma-3-12b-it,clothing accessory,en,indefinite_prod,lanyard,Name an example of a clothing accessory: ___,-16.25,-16.25
946,google/gemma-3-12b-it,clothing accessory,en,indefinite_prod,mitten,Name an example of a clothing accessory: ___,-18.75,-18.75
947,google/gemma-3-12b-it,clothing accessory,en,indefinite_prod,muff,Name an example of a clothing accessory: ___,-20.0,-20.0
948,google/gemma-3-12b-it,clothing accessory,en,indefinite_prod,patch,Name an example of a clothing accessory: ___,-16.5,-16.5
949,google/gemma-3-12b-it,clothing accessory,en,indefinite_prod,purse,Name an example of a clothing accessory: ___,-11.4375,-11.4375
950,google/gemma-3-12b-it,clothing accessory,en,indefinite_prod,scarf,Name an example of a clothing accessory: ___,-6.5,-6.5
951,google/gemma-3-12b-it,clothing accessory,en,indefinite_prod,shawl,Name an example of a clothing accessory: ___,-11.4375,-11.4375
952,google/gemma-3-12b-it,clothing accessory,en,indefinite_prod,sombrero,Name an example of a clothing accessory: ___,-18.375,-18.375
953,google/gemma-3-12b-it,clothing accessory,en,indefinite_prod,suspenders,Name an example of a clothing accessory: ___,-17.38262939453125,-8.691314697265625
954,google/gemma-3-12b-it,clothing accessory,en,indefinite_prod,tie,Name an example of a clothing accessory: ___,-11.1875,-11.1875
955,google/gemma-3-12b-it,clothing accessory,en,indefinite_prod,top hat,Name an example of a clothing accessory: ___,-19.75,-9.875
956,google/gemma-3-12b-it,clothing accessory,en,indefinite_prod,visor,Name an example of a clothing accessory: ___,-20.25,-20.25
957,google/gemma-3-12b-it,clothing accessory,en,indefinite_prod,watch,Name an example of a clothing accessory: ___,-14.0625,-14.0625
958,google/gemma-3-12b-it,condiment,en,generic,applesauce,One example of a condiment is ___.,-16.87529182434082,-8.43764591217041
959,google/gemma-3-12b-it,condiment,en,generic,butter,One example of a condiment is ___.,-17.375,-17.375
960,google/gemma-3-12b-it,condiment,en,generic,cream cheese,One example of a condiment is ___.,-19.0234375,-9.51171875
961,google/gemma-3-12b-it,condiment,en,generic,ginger,One example of a condiment is ___.,-22.5,-22.5
962,google/gemma-3-12b-it,condiment,en,generic,gravy,One example of a condiment is ___.,-22.25,-22.25
963,google/gemma-3-12b-it,condiment,en,generic,jam,One example of a condiment is ___.,-21.75,-21.75
964,google/gemma-3-12b-it,condiment,en,generic,ketchup,One example of a condiment is ___.,-13.6875,-13.6875
965,google/gemma-3-12b-it,condiment,en,generic,maple syrup,One example of a condiment is ___.,-20.1259765625,-10.06298828125
966,google/gemma-3-12b-it,condiment,en,generic,marmalade,One example of a condiment is ___.,-22.63348388671875,-11.316741943359375
967,google/gemma-3-12b-it,condiment,en,generic,mustard,One example of a condiment is ___.,-13.3125,-13.3125
968,google/gemma-3-12b-it,condiment,en,generic,peanut butter,One example of a condiment is ___.,-16.51043701171875,-8.255218505859375
969,google/gemma-3-12b-it,condiment,en,generic,pesto,One example of a condiment is ___.,-20.5,-20.5
970,google/gemma-3-12b-it,condiment,en,generic,sauce,One example of a condiment is ___.,-16.75,-16.75
971,google/gemma-3-12b-it,condiment,en,generic,soy sauce,One example of a condiment is ___.,-19.87604522705078,-9.93802261352539
972,google/gemma-3-12b-it,condiment,en,generic,syrup,One example of a condiment is ___.,-18.25,-18.25
973,google/gemma-3-12b-it,condiment,en,indefinite_prod,applesauce,Name an example of a condiment: ___,-15.563457489013672,-7.781728744506836
974,google/gemma-3-12b-it,condiment,en,indefinite_prod,butter,Name an example of a condiment: ___,-13.1875,-13.1875
975,google/gemma-3-12b-it,condiment,en,indefinite_prod,cream cheese,Name an example of a condiment: ___,-15.71875,-7.859375
976,google/gemma-3-12b-it,condiment,en,indefinite_prod,ginger,Name an example of a condiment: ___,-16.375,-16.375
977,google/gemma-3-12b-it,condiment,en,indefinite_prod,gravy,Name an example of a condiment: ___,-17.25,-17.25
978,google/gemma-3-12b-it,condiment,en,indefinite_prod,jam,Name an example of a condiment: ___,-16.0,-16.0
979,google/gemma-3-12b-it,condiment,en,indefinite_prod,ketchup,Name an example of a condiment: ___,-6.5,-6.5
980,google/gemma-3-12b-it,condiment,en,indefinite_prod,maple syrup,Name an example of a condiment: ___,-15.876335144042969,-7.938167572021484
981,google/gemma-3-12b-it,condiment,en,indefinite_prod,marmalade,Name an example of a condiment: ___,-17.001731872558594,-8.500865936279297
982,google/gemma-3-12b-it,condiment,en,indefinite_prod,mustard,Name an example of a condiment: ___,-7.25,-7.25
983,google/gemma-3-12b-it,condiment,en,indefinite_prod,peanut butter,Name an example of a condiment: ___,-14.568634033203125,-7.2843170166015625
984,google/gemma-3-12b-it,condiment,en,indefinite_prod,pesto,Name an example of a condiment: ___,-17.375,-17.375
985,google/gemma-3-12b-it,condiment,en,indefinite_prod,sauce,Name an example of a condiment: ___,-8.125,-8.125
986,google/gemma-3-12b-it,condiment,en,indefinite_prod,soy sauce,Name an example of a condiment: ___,-15.751075744628906,-7.875537872314453
987,google/gemma-3-12b-it,condiment,en,indefinite_prod,syrup,Name an example of a condiment: ___,-14.125,-14.125
988,google/gemma-3-12b-it,construction equipment,en,generic,crane,One example of a construction equipment is ___.,-18.25,-18.25
989,google/gemma-3-12b-it,construction equipment,en,generic,blowtorch,One example of a construction equipment is ___.,-28.28125,-14.140625
990,google/gemma-3-12b-it,construction equipment,en,generic,bulldozer,One example of a construction equipment is ___.,-17.25,-17.25
991,google/gemma-3-12b-it,construction equipment,en,generic,cement mixer,One example of a construction equipment is ___.,-17.20068359375,-8.600341796875
992,google/gemma-3-12b-it,construction equipment,en,generic,chain,One example of a construction equipment is ___.,-18.75,-18.75
993,google/gemma-3-12b-it,construction equipment,en,generic,chainsaw,One example of a construction equipment is ___.,-18.875,-18.875
994,google/gemma-3-12b-it,construction equipment,en,generic,chisel,One example of a construction equipment is ___.,-21.5,-21.5
995,google/gemma-3-12b-it,construction equipment,en,generic,drill,One example of a construction equipment is ___.,-18.0,-18.0
996,google/gemma-3-12b-it,construction equipment,en,generic,hammer,One example of a construction equipment is ___.,-20.125,-20.125
997,google/gemma-3-12b-it,construction equipment,en,generic,helmet,One example of a construction equipment is ___.,-24.5,-24.5
998,google/gemma-3-12b-it,construction equipment,en,generic,jackhammer,One example of a construction equipment is ___.,-21.39453125,-10.697265625
999,google/gemma-3-12b-it,construction equipment,en,generic,pliers,One example of a construction equipment is ___.,-19.875,-19.875
1000,google/gemma-3-12b-it,construction equipment,en,generic,pulley,One example of a construction equipment is ___.,-20.25,-20.25
1001,google/gemma-3-12b-it,construction equipment,en,generic,pump,One example of a construction equipment is ___.,-20.375,-20.375
1002,google/gemma-3-12b-it,construction equipment,en,generic,rope,One example of a construction equipment is ___.,-17.875,-17.875
1003,google/gemma-3-12b-it,construction equipment,en,generic,saw,One example of a construction equipment is ___.,-19.0,-19.0
1004,google/gemma-3-12b-it,construction equipment,en,generic,sawhorse,One example of a construction equipment is ___.,-28.5625,-14.28125
1005,google/gemma-3-12b-it,construction equipment,en,generic,scaffold,One example of a construction equipment is ___.,-21.625,-21.625
1006,google/gemma-3-12b-it,construction equipment,en,generic,scaffolding,One example of a construction equipment is ___.,-19.375,-19.375
1007,google/gemma-3-12b-it,construction equipment,en,generic,screwdriver,One example of a construction equipment is ___.,-21.375,-21.375
1008,google/gemma-3-12b-it,construction equipment,en,generic,shovel,One example of a construction equipment is ___.,-17.5,-17.5
1009,google/gemma-3-12b-it,construction equipment,en,generic,sledgehammer,One example of a construction equipment is ___.,-24.5234375,-12.26171875
1010,google/gemma-3-12b-it,construction equipment,en,generic,staple gun,One example of a construction equipment is ___.,-21.9326171875,-10.96630859375
1011,google/gemma-3-12b-it,construction equipment,en,generic,steamroller,One example of a construction equipment is ___.,-25.28125,-12.640625
1012,google/gemma-3-12b-it,construction equipment,en,generic,tarp,One example of a construction equipment is ___.,-22.625,-22.625
1013,google/gemma-3-12b-it,construction equipment,en,generic,trowel,One example of a construction equipment is ___.,-21.974609375,-10.9873046875
1014,google/gemma-3-12b-it,construction equipment,en,generic,wheelbarrow,One example of a construction equipment is ___.,-26.8125,-13.40625
1015,google/gemma-3-12b-it,construction equipment,en,generic,wrench,One example of a construction equipment is ___.,-23.875,-23.875
1016,google/gemma-3-12b-it,construction equipment,en,indefinite_prod,crane,Name an example of a construction equipment: ___,-10.25,-10.25
1017,google/gemma-3-12b-it,construction equipment,en,indefinite_prod,blowtorch,Name an example of a construction equipment: ___,-24.65625,-12.328125
1018,google/gemma-3-12b-it,construction equipment,en,indefinite_prod,bulldozer,Name an example of a construction equipment: ___,-6.90625,-6.90625
1019,google/gemma-3-12b-it,construction equipment,en,indefinite_prod,cement mixer,Name an example of a construction equipment: ___,-11.9603271484375,-5.98016357421875
1020,google/gemma-3-12b-it,construction equipment,en,indefinite_prod,chain,Name an example of a construction equipment: ___,-14.4375,-14.4375
