,concept,spanish,spanish_to_eng,german,german_to_eng,english,typ_es,typ_de,typ_en
2415,profession,,,Friseur,hairdresser,,,0.8250000000000001,
2416,profession,,,Heilpraktiker,healer,,,0.5750000000000001,
2417,profession,,,Historiker,historian,,,0.6333333333333333,
2418,profession,,,Homöopath,homeopath,,,0.4833333333333334,
2419,profession,,,Hotelfachmann,hotel manager,,,0.65,
2420,profession,,,Jäger,hunter,,,0.5648148148148148,
2421,profession,,,Gastwirt,innkeeper,,,0.7333333333333334,
2422,profession,,,Kommissar,inspector,,,0.6166666666666667,
2423,profession,,,Raumausstatter,interior designer,,,0.4833333333333334,
2424,profession,,,Dolmetscher,interpreter,,,0.7333333333333334,
2425,profession,,,Tischler ,joiner,,,0.8416666666666667,
2426,profession,,,Journalist,journalist,,,0.8583333333333334,
2427,profession,,,Richter,judge,,,0.875,
2428,profession,,,Rechtspfleger,judicial officer,,,0.5092592592592592,
2429,profession,,,Jurist,jurist,,,0.8333333333333334,
2430,profession,,,Laborant,lab technician,,,0.525,
2431,profession,,,Landschaftsgestalter,landscape architect,,,0.6,
2432,profession,,,Dreher,lathe operator,,,0.6574074074074074,
2433,profession,,,Anwalt,lawyer,,,0.875,
2434,profession,,,Lektor,lecturer,,,0.5175438596491228,
2435,profession,,,Bibliothekar,librarian,,,0.6666666666666666,
2436,profession,,,Schlosser,locksmith,,,0.7999999999999999,
2437,profession,,,Fernfahrer,lorry driver,,,0.6333333333333333,
2438,profession,,,Maschinist,machinist,,,0.5916666666666667,
2439,profession,,,Unternehmensberater,management consultant,,,0.4666666666666666,
2440,profession,,,Manager,manager,,,0.7083333333333334,
2441,profession,,,Maurer,mason,,,0.8083333333333332,
2442,profession,,,Masseur,masseur,,,0.65,
2443,profession,,,Mathematiker,mathematician,,,0.625,
2444,profession,,,Mechaniker,mechanic,,,0.6083333333333333,
2445,profession,,,Mediendesigner,media designer,,,0.45,
2446,profession,,,Pharmareferent,medical representative,,,0.42105263157894735,
2447,profession,,,Kaufmann,merchant,,,0.6666666666666666,
2448,profession,,,Meteorologe,meteorologist,,,0.6083333333333333,
2449,profession,,,Hebamme,midwife,,,0.8250000000000001,
2450,profession,,,Fräser,milling cutter,,,0.4749999999999999,
2451,profession,,,Musiker,musician,,,0.7083333333333334,
2452,profession,,,Notar,notary,,,0.725,
2453,profession,,,Krankenschwester,nurse,,,0.9416666666666668,
2454,profession,,,Kindergärtner,nursery-school teacher,,,0.8166666666666668,
2455,profession,,,Ergotherapeut,occupational therapist,,,0.5833333333333334,
2456,profession,,,Bürokaufmann,office administrator,,,0.725,
2457,profession,,,Offizier,officer,,,0.5583333333333333,
2458,profession,,,Onkologe,oncologist,,,0.4916666666666667,
2459,profession,,,Optiker,optician,,,0.7166666666666667,
2460,profession,,,Kieferorthopäde,orthodontist,,,0.7583333333333333,
2461,profession,,,Orthopäde,orthopedist,,,0.7333333333333334,
2462,profession,,,Maler,painter,,,0.8666666666666667,
2463,profession,,,Anwaltsgehilfe,paralegal,,,0.45,
2464,profession,,,Rettungsassistent,paramedic,,,0.5333333333333333,
2465,profession,,,Pastor,pastor,,,0.7105263157894738,
2466,profession,,,Pathologe,pathologist,,,0.6166666666666667,
2467,profession,,,Apotheker,pharmacist,,,0.8666666666666667,
2468,profession,,,Philosoph,philosopher,,,0.3148148148148149,
2469,profession,,,Fotograf,photographer,,,0.7166666666666667,
2470,profession,,,Physiker,physicist,,,0.7000000000000001,
2471,profession,,,Physiotherapeut,physiotherapist,,,0.7333333333333334,
2472,profession,,,Pilot,pilot,,,0.9333333333333332,
2473,profession,,,Stuckateur,plasterer,,,0.6,
2474,profession,,,Dramaturg,playwright,,,0.5,
2475,profession,,,Klempner,plumber,,,0.8333333333333334,
2476,profession,,,Dichter,poet,,,0.4215686274509804,
2477,profession,,,Polizist,policeman,,,0.9166666666666666,
2478,profession,,,Bademeister,pool attendant,,,0.5416666666666666,
2479,profession,,,Pförtner,porter,,,0.6052631578947368,
2480,profession,,,Postbeamter,postal worker,,,0.6166666666666667,
2481,profession,,,Feinmechaniker,precision engineer,,,0.625,
2482,profession,,,Produzent,producer,,,0.47222222222222215,
2483,profession,,,Filmvorführer,projectionist,,,0.3916666666666666,
2484,profession,,,Psychologe,psychologist,,,0.7166666666666667,
2485,profession,,,Psychotherapeut,psychotherapist,,,0.6916666666666668,
2486,profession,,,Publizist,publicist,,,0.45,
2487,profession,,,Radiologe,radiologist,,,0.6166666666666667,
2488,profession,,,Müllmann,refuse collector,,,0.5333333333333333,
2489,profession,,,Dachdecker,roofer,,,0.8166666666666668,
2490,profession,,,Matrose,sailor,,,0.5916666666666667,
2491,profession,,,Verkäufer,salesman,,,0.8166666666666668,
2492,profession,,,Sekretär,secretary,,,0.7583333333333333,
2493,profession,,,Schiffbauer,shipbuilder,,,0.7017543859649124,
2494,profession,,,Schuster,shoemaker,,,0.7999999999999999,
2495,profession,,,Sozialpädagoge,social worker,,,0.5916666666666667,
2496,profession,,,Soziologe,sociologist,,,0.5166666666666667,
2497,profession,,,Tontechniker,sound technician,,,0.6333333333333333,
2498,profession,,,Logopäde,speech therapist,,,0.6166666666666667,
2499,profession,,,Sportassistent,sports assistant,,,0.3499999999999999,
2500,profession,,,Sportarzt,sports physician,,,0.7333333333333334,
2501,profession,,,Sporttherapeut,sports therapist,,,0.6083333333333333,
2502,profession,,,Steward,steward,,,0.75,
2503,profession,,,Steinmetz,stonemason,,,0.6666666666666666,
2504,profession,,,Chirurg,surgeon,,,0.8583333333333334,
2505,profession,,,Schneider,tailor,,,0.8333333333333334,
2506,profession,,,Steuerberater,tax advisor,,,0.7083333333333334,
2507,profession,,,Lehrer,teacher,,,0.9416666666666668,
2508,profession,,,Technischer Zeichner,technical draughtsman,,,0.5916666666666667,
2509,profession,,,Techniker,technician,,,0.6916666666666668,
2510,profession,,,Theologe,theologian,,,0.6333333333333333,
2511,profession,,,Therapeut,therapist,,,0.5416666666666666,
2512,profession,,,Reiseleiter,tourist guide,,,0.5083333333333333,
2513,profession,,,Gleisbauer,track layer,,,0.5416666666666666,
2514,profession,,,Lokführer,train driver,,,0.8250000000000001,
2515,profession,,,Bestatter,undertaker,,,0.6,
2516,profession,,,Lackierer,varnisher,,,0.5916666666666667,
2517,profession,,,Tierarzt,veterinarian,,,0.9,
2518,profession,,,Tierarzthelfer,veterinary assistant,,,0.5083333333333333,
2519,profession,,,Uhrmacher,watchmaker,,,0.7416666666666667,
2520,profession,,,Schweißer,welder,,,0.65,
2521,profession,,,Großhandelskaufmann,wholesaler,,,0.6416666666666667,
2522,profession,,,Schriftsteller,writer,,,0.6416666666666667,
2523,profession,,,Tierpfleger,zookeeper,,,0.7000000000000001,
2524,profession,,,Zoologe,zoologist,,,0.7000000000000001,
2525,protective clothing,,,,,apron,,,0.4117647058823529
2526,protective clothing,,,,,armor,,,0.536655592469546
2527,protective clothing,,,,,bulletproof vest,,,0.6764684368371006
2528,protective clothing,,,,,coverall,,,0.34308663224325875
2529,protective clothing,,,,,face mask,,,0.7469999235649315
2530,protective clothing,,,,,football helmet,,,0.5768865685809208
2531,protective clothing,,,,,glove,,,0.6406787434074753
2532,protective clothing,,,,,helmet,,,0.7164986476518319
2533,protective clothing,,,,,kneepad,,,0.5160059426069278
2534,protective clothing,,,,,lab coat,,,0.413845538215286
2535,protective clothing,,,,,life jacket,,,0.5664160401002506
2536,protective clothing,,,,,overalls,,,0.27924750146972366
2537,protective clothing,,,,,raincoat,,,0.5522069292833413
2538,protective clothing,,,,,spacesuit,,,0.3261944777911165
2539,protective clothing,,,,,visor,,,0.31451762523191096
2540,protective clothing,,,,,wetsuit,,,0.33399701343952215
2541,safety equipment,,,,,armor,,,0.2557646435197455
2542,safety equipment,,,,,bulletproof vest,,,0.5227123107307439
2543,safety equipment,,,,,coverall,,,0.25747508305647837
2544,safety equipment,,,,,earplug,,,0.5512471655328798
2545,safety equipment,,,,,extinguisher,,,0.5452961672473867
2546,safety equipment,,,,,face mask,,,0.7333629103815439
2547,safety equipment,,,,,fire alarm,,,0.5801020408163265
2548,safety equipment,,,,,football helmet,,,0.54421768707483
2549,safety equipment,,,,,gas mask,,,0.49818594104308395
2550,safety equipment,,,,,harness,,,0.46633825944170765
2551,safety equipment,,,,,helmet,,,0.8281683043587805
2552,safety equipment,,,,,kneepad,,,0.488581146744412
2553,safety equipment,,,,,lab coat,,,0.35069200093830627
2554,safety equipment,,,,,life jacket,,,0.7149659863945578
2555,safety equipment,,,,,lifesaver,,,0.4479840716774514
2556,safety equipment,,,,,mouthpiece,,,0.3966386554621848
2557,safety equipment,,,,,parachute,,,0.3525686136523575
2558,safety equipment,,,,,seatbelt,,,0.7617465590887518
2559,safety equipment,,,,,shield,,,0.4571428571428572
2560,safety equipment,,,,,smoke alarm,,,0.5771238728049359
2561,safety equipment,,,,,spacesuit,,,0.16282642089093705
2562,school supply,,,,,backpack,,,0.7275747508305648
2563,school supply,,,,,binder,,,0.615126050420168
2564,school supply,,,,,book,,,0.6589938300901756
2565,school supply,,,,,calculator,,,0.48789748457522547
2566,school supply,,,,,chalk,,,0.29900332225913623
2567,school supply,,,,,chalkboard,,,0.23361344537815118
2568,school supply,,,,,crayon,,,0.5666131621187801
2569,school supply,,,,,eraser,,,0.6092943201376936
2570,school supply,,,,,folder,,,0.58031212484994
2571,school supply,,,,,fountain pen,,,0.30586080586080583
2572,school supply,,,,,glue,,,0.4377289377289377
2573,school supply,,,,,highlighter,,,0.47460317460317464
2574,school supply,,,,,ink,,,0.18035714285714285
2575,school supply,,,,,inkwell,,,0.0625
2576,school supply,,,,,lunchbox,,,0.4398496240601504
2577,school supply,,,,,marker,,,0.5008403361344537
2578,school supply,,,,,notebook,,,0.8799805636540331
2579,school supply,,,,,notepad,,,0.611734693877551
2580,school supply,,,,,paper,,,0.7768860353130016
2581,school supply,,,,,paperclip,,,0.2857142857142857
2582,school supply,,,,,pen,,,0.7952226345083487
2583,school supply,,,,,pencil,,,0.8533635676492819
2584,school supply,,,,,pencil sharpener,,,0.4679962894248608
2585,school supply,,,,,ruler,,,0.5073891625615763
2586,school supply,,,,,stapler,,,0.27680037532254276
2587,school supply,,,,,whiteboard,,,0.3018509729473184
2588,scientific equipment,,,,,beaker,,,0.8015711046323292
2589,scientific equipment,,,,,blowtorch,,,0.19800777453838675
2590,scientific equipment,,,,,calculator,,,0.5823129251700682
2591,scientific equipment,,,,,centrifuge,,,0.5469879518072289
2592,scientific equipment,,,,,filter,,,0.29970190323320345
2593,scientific equipment,,,,,funnel,,,0.47887917071590547
2594,scientific equipment,,,,,gauge,,,0.46047384471029795
2595,scientific equipment,,,,,gyroscope,,,0.3351648351648352
2596,scientific equipment,,,,,incubator,,,0.5024630541871923
2597,scientific equipment,,,,,lab coat,,,0.6202380952380953
2598,scientific equipment,,,,,magnet,,,0.47401011686725963
2599,scientific equipment,,,,,magnifier,,,0.649079143852663
2600,scientific equipment,,,,,magnifying glass,,,0.6624458874458874
2601,scientific equipment,,,,,measuring cup,,,0.5620522907958365
2602,scientific equipment,,,,,microscope,,,0.9020899926235553
2603,scientific equipment,,,,,pendulum,,,0.249517090786932
2604,scientific equipment,,,,,petri dish,,,0.6608243297318929
2605,scientific equipment,,,,,polygraph,,,0.3125
2606,scientific equipment,,,,,prism,,,0.23217286914765897
2607,scientific equipment,,,,,radar,,,0.341885325558795
2608,scientific equipment,,,,,ruler,,,0.4500323939099448
2609,scientific equipment,,,,,scale,,,0.6313364055299538
2610,scientific equipment,,,,,scalpel,,,0.43692022263450825
2611,scientific equipment,,,,,seismograph,,,0.4250871080139373
2612,scientific equipment,,,,,stethoscope,,,0.5564156697161624
2613,scientific equipment,,,,,swab,,,0.4354532510678689
2614,scientific equipment,,,,,syringe,,,0.5031770950138296
2615,scientific equipment,,,,,tank,,,0.24799606589623793
2616,scientific equipment,,,,,tape measure,,,0.4036281179138321
2617,scientific equipment,,,,,telescope,,,0.6949308755760367
2618,scientific equipment,,,,,test tube,,,0.8664926435690555
2619,scientific equipment,,,,,thermometer,,,0.7324809441849028
2620,scientific equipment,,,,,timer,,,0.41194624191139867
2621,scientific equipment,,,,,tongs,,,0.3578069322967282
2622,scientific equipment,,,,,tweezers,,,0.3838142153413089
2623,sea animal,,,,,barnacle,,,0.11556982343499189
2624,sea animal,,,,,blowfish,,,0.34668682287729913
2625,sea animal,,,,,catfish,,,0.4075448361162647
2626,sea animal,,,,,clam,,,0.39750566893424033
2627,sea animal,,,,,coral,,,0.1938775510204081
2628,sea animal,,,,,crab,,,0.6377551020408163
2629,sea animal,,,,,dolphin,,,0.8861568723875093
2630,sea animal,,,,,eel,,,0.44039888682745826
2631,sea animal,,,,,fish,,,0.8632569077013522
2632,sea animal,,,,,jellyfish,,,0.605911330049261
2633,sea animal,,,,,lobster,,,0.6044372294372293
2634,sea animal,,,,,manatee,,,0.43318476816013757
2635,sea animal,,,,,mussel,,,0.24821428571428572
2636,sea animal,,,,,octopus,,,0.7178170144462278
2637,sea animal,,,,,oyster,,,0.39550561797752815
2638,sea animal,,,,,sardine,,,0.3091836734693877
2639,sea animal,,,,,scallop,,,0.2439807383627608
2640,sea animal,,,,,sea urchin,,,0.34693877551020397
2641,sea animal,,,,,seahorse,,,0.5599343185550082
2642,sea animal,,,,,seal,,,0.5703081232492997
2643,sea animal,,,,,shark,,,0.8588039867109635
2644,sea animal,,,,,shrimp,,,0.5373349339735893
2645,sea animal,,,,,snail,,,0.21103896103896105
2646,sea animal,,,,,squid,,,0.5273853130995988
2647,sea animal,,,,,starfish,,,0.6265540699038236
2648,sea animal,,,,,stingray,,,0.5443722943722944
2649,sea animal,,,,,swordfish,,,0.4952380952380952
2650,sea animal,,,,,turtle,,,0.6338259441707718
2651,sea animal,,,,,walrus,,,0.4179035250463822
2652,sea animal,,,,,whale,,,0.8149510353591987
2653,seafood,,,,,blowfish,,,0.21008403361344535
2654,seafood,,,,,calamari,,,0.5754527162977867
2655,seafood,,,,,catfish,,,0.5587723461477614
2656,seafood,,,,,caviar,,,0.3957725947521866
2657,seafood,,,,,clam,,,0.651176133103844
2658,seafood,,,,,crab,,,0.7776967930029155
2659,seafood,,,,,crayfish,,,0.4224724372507623
2660,seafood,,,,,eel,,,0.282312925170068
2661,seafood,,,,,fish,,,0.899992180780358
2662,seafood,,,,,jellyfish,,,0.20140640525873268
2663,seafood,,,,,lobster,,,0.801713277903754
2664,seafood,,,,,mussel,,,0.5467980295566501
2665,seafood,,,,,octopus,,,0.4736799481697441
2666,seafood,,,,,oyster,,,0.6596872515239862
2667,seafood,,,,,sardine,,,0.5218289847584602
2668,seafood,,,,,scallop,,,0.6424792139077854
2669,seafood,,,,,sea urchin,,,0.20190476190476184
2670,seafood,,,,,seafood,,,0.6815318720080625
2671,seafood,,,,,seaweed,,,0.27651515151515144
2672,seafood,,,,,shark,,,0.29398577612863314
2673,seafood,,,,,shrimp,,,0.829019412643106
2674,seafood,,,,,snail,,,0.2345765892563921
2675,seafood,,,,,squid,,,0.4383889919604204
2676,seafood,,,,,swordfish,,,0.48022171831695637
2677,sport,,,Nordic-Walking,Nordic walking,,,0.6416666666666667,
2678,sport,,,Thai Chi,Tai Chi,,,0.53125,
2679,sport,,,Akrobatik,acrobatics,,,0.49074074074074076,
2680,sport,,,Kunstfliegen,aerobatics,,,0.3333333333333333,
2681,sport,,,Aerobic,aerobics,,,0.6228070175438597,
2682,sport,,,Geräteturnen,apparatus gymnastics,,,0.875,
2683,sport,,,Leichtathletik,athletics,,,0.9333333333333332,
2684,sport,,,Badminton,badminton,,,0.6228070175438597,
2685,sport,,,Ballett,ballet,,,0.611111111111111,
2686,sport,,,Baseball,baseball,,,0.6583333333333333,
2687,sport,,,Basketball,basketball,,,0.8583333333333334,
2688,sport,,,Beachvolleyball,beach volleyball,,,0.6,
2689,sport,,,Biathlon,biathlon,,,0.725,
2690,sport,,,Fahrradrennen,bicycle racing,,,0.7083333333333334,
2691,sport,,,Billard,billiards,,,0.36111111111111116,
2692,sport,,,BMX,bmx,,,0.40196078431372556,
2693,sport,,,Bobfahren,bobsleigh,,,0.5916666666666667,
2694,sport,,,Bowling,bowling,,,0.5,
2695,sport,,,Kegeln,bowling,,,0.4666666666666666,
2696,sport,,,Boccia,bowls,,,0.2647058823529411,
2697,sport,,,Boxen,boxing,,,0.7000000000000001,
2698,sport,,,Breakdance,break dancing,,,0.37254901960784315,
2699,sport,,,Kanufahren,canoeing,,,0.5666666666666667,
2700,sport,,,Katamaransegeln,catamaran sailing,,,0.3166666666666667,
2701,sport,,,Schach,chess,,,0.3137254901960785,
2702,sport,,,Klippenspringen,cliff diving,,,0.13888888888888884,
2703,sport,,,Klettern,climbing,,,0.4833333333333334,
2704,sport,,,Cricket,cricket,,,0.3333333333333333,
2705,sport,,,Skilanglauf,cross-country skiing,,,0.7833333333333333,
2706,sport,,,Radfahren,cycling,,,0.9,
2707,sport,,,Tanzen,dancing,,,0.6749999999999999,
2708,sport,,,Dart,darts,,,0.28125,
2709,sport,,,Zehn-Kampf,decathlon,,,0.725,
2710,sport,,,Diskuswerfen,discus throwing,,,0.7017543859649124,
2711,sport,,,Tauchen,diving,,,0.4333333333333333,
2712,sport,,,Drachenbootrennen,dragon boat racing,,,0.3,
2713,sport,,,Fechten,fencing,,,0.725,
2714,sport,,,Eiskunstlauf,figure skating,,,0.8166666666666668,
2715,sport,,,Angeln,fishing,,,0.3583333333333334,
2716,sport,,,Bodenturnen,floor exercises,,,0.8666666666666667,
2717,sport,,,Fliegen,flying,,,0.2549019607843137,
2718,sport,,,Fußball,football,,,0.9666666666666667,
2719,sport,,,Football,football,,,0.7166666666666667,
2720,sport,,,Frisbee,frisbee,,,0.24074074074074078,
2721,sport,,,Gymnastik,gymnastics,,,0.7333333333333334,
2722,sport,,,Hammerwerfen,hammer throwing,,,0.6,
2723,sport,,,Handball,handball,,,0.9166666666666666,
2724,sport,,,Wasserspringen,high diving,,,0.4215686274509804,
2725,sport,,,Hochsprung,high jump,,,0.7999999999999999,
2726,sport,,,Hockey,hockey,,,0.6416666666666667,
2727,sport,,,Reiten,horseback riding,,,0.7916666666666666,
2728,sport,,,Hürdenlauf,hurdling,,,0.7333333333333334,
2729,sport,,,Eishockey,ice hockey,,,0.8833333333333333,
2730,sport,,,Schlittschuhlaufen,ice skating,,,0.6416666666666667,
2731,sport,,,Speerwerfen,javelin ,,,0.7416666666666667,
2732,sport,,,Joggen,jogging,,,0.8583333333333334,
2733,sport,,,Judo,judo,,,0.6583333333333333,
2734,sport,,,Weitsprung,long jump,,,0.7916666666666666,
2735,sport,,,Marathonlauf,marathon,,,0.7999999999999999,
2736,sport,,,Motorradrennen,motorcycle racing,,,0.4416666666666667,
2737,sport,,,Mountainbiken,mountain biking,,,0.5614035087719298,
2738,sport,,,Bergsteigen,mountaineering,,,0.47368421052631576,
2739,sport,,,Fallschirmspringen,parachuting,,,0.3421052631578947,
2740,sport,,,Paragleiten,paragliding,,,0.3859649122807018,
2741,sport,,,Turnen,physical education,,,0.8583333333333334,
2742,sport,,,Turmspringen,platform diving,,,0.6,
2743,sport,,,Stabhochsprung,pole vault,,,0.7583333333333333,
2744,sport,,,Rudern,rowing,,,0.8416666666666667,
2745,sport,,,Rugby,rugby,,,0.5350877192982456,
2746,sport,,,Segeln,sailing,,,0.7166666666666667,
2747,sport,,,Schießen,shooting,,,0.3166666666666667,
2748,sport,,,Kugelstoßen,shot put,,,0.7666666666666666,
2749,sport,,,Springreiten,show jumping,,,0.6416666666666667,
2750,sport,,,Skaten,skating,,,0.4912280701754386,
2751,sport,,,Skispringen,ski jumping,,,0.8166666666666668,
2752,sport,,,Skiabfahrt,ski slope,,,0.7999999999999999,
2753,sport,,,Schnorcheln,snorkelling,,,0.30392156862745096,
2754,sport,,,Snowboarding,snowboarding,,,0.587719298245614,
2755,sport,,,Eisschnelllauf,speed skating,,,0.7833333333333333,
2756,sport,,,Squash,squash,,,0.5964912280701754,
2757,sport,,,Standardtanz,standard dance,,,0.5,
2758,sport,,,Streetdance,street dance,,,0.23529411764705888,
2759,sport,,,Surfen,surfing,,,0.5583333333333333,
2760,sport,,,Schwimmen,swimming,,,0.9500000000000001,
2761,sport,,,Tischfußball,table football,,,0.22916666666666666,
2762,sport,,,Tischtennis,table tennis,,,0.7666666666666666,
2763,sport,,,Stepptanz,tap dance,,,0.375,
2764,sport,,,Tennis,tennis,,,0.9,
2765,sport,,,Rodeln,tobogganing,,,0.6083333333333333,
2766,sport,,,Tontaubenschießen,trapshooting,,,0.2719298245614035,
2767,sport,,,Triathlon,triathlon,,,0.7416666666666667,
2768,sport,,,Volleyball,volleyball,,,0.9249999999999999,
2769,sport,,,Kunstschwimmen,water ballet,,,0.45,
2770,sport,,,Wasserball,water polo,,,0.7416666666666667,
2771,sport,,,Wasserski,water ski,,,0.5701754385964912,
2772,sport,,,Gewichtheben,weightlifting,,,0.65,
2773,sport,,,Ringen,wrestling,,,0.5833333333333334,
2774,sport,,,Yoga,yoga,,,0.5277777777777778,
2775,sports equipment,,,,,balance beam,,,0.3028756957328385
2776,sports equipment,,,,,ball,,,0.9093283290327625
2777,sports equipment,,,,,barbell,,,0.5328066710555189
2778,sports equipment,,,,,baseball,,,0.8716502331269584
2779,sports equipment,,,,,baseball bat,,,0.8704557091653867
2780,sports equipment,,,,,baseball glove,,,0.8241758241758241
2781,sports equipment,,,,,basketball,,,0.8775510204081634
2782,sports equipment,,,,,basketball hoop,,,0.7142857142857142
2783,sports equipment,,,,,bat,,,0.849359278595159
2784,sports equipment,,,,,baton (drums),,,0.07335107956225966
2785,sports equipment,,,,,baton (running),,,0.26578073089700993
2786,sports equipment,,,,,beachball,,,0.41977909443347233
2787,sports equipment,,,,,bobsled,,,0.23129251700680262
2788,sports equipment,,,,,bowling ball,,,0.5698587127158555
2789,sports equipment,,,,,boxing gloves,,,0.6093637454981993
2790,sports equipment,,,,,cleat,,,0.5370194589463692
2791,sports equipment,,,,,dart,,,0.28664192949907236
2792,sports equipment,,,,,dartboard,,,0.3324263038548753
2793,sports equipment,,,,,dumbbell,,,0.5496894409937888
2794,sports equipment,,,,,exerciser,,,0.32102728731942215
2795,sports equipment,,,,,face mask,,,0.36711763357028193
2796,sports equipment,,,,,flipper,,,0.21746031746031738
2797,sports equipment,,,,,football,,,0.8734539270253556
2798,sports equipment,,,,,football helmet,,,0.7695482687457006
2799,sports equipment,,,,,frisbee,,,0.5465945414310301
2800,sports equipment,,,,,goggles,,,0.40825602968460106
2801,sports equipment,,,,,golf club,,,0.7497057249866238
2802,sports equipment,,,,,helmet,,,0.7770629991126886
2803,sports equipment,,,,,hockey stick,,,0.7040143529939449
2804,sports equipment,,,,,home plate,,,0.3659863945578231
2805,sports equipment,,,,,iceskate,,,0.5053599461762727
2806,sports equipment,,,,,javelin,,,0.3251700680272109
2807,sports equipment,,,,,jump rope,,,0.5958245367112364
2808,sports equipment,,,,,kneepad,,,0.5746388443017656
2809,sports equipment,,,,,mouthpiece,,,0.3901952085181898
2810,sports equipment,,,,,oar,,,0.31188997338065655
2811,sports equipment,,,,,paddle,,,0.3633101592285266
2812,sports equipment,,,,,ping-pong table,,,0.4058103241296518
2813,sports equipment,,,,,puck,,,0.4735621521335806
2814,sports equipment,,,,,punching bag,,,0.562545018007203
2815,sports equipment,,,,,racket,,,0.673240082549874
2816,sports equipment,,,,,rollerblade,,,0.44459073952161504
2817,sports equipment,,,,,rollerskate,,,0.47495361781076056
2818,sports equipment,,,,,saddle,,,0.2288961038961039
2819,sports equipment,,,,,scuba,,,0.24972569673030492
2820,sports equipment,,,,,skateboard,,,0.5672843850183752
2821,sports equipment,,,,,ski,,,0.5411602843384544
2822,sports equipment,,,,,ski boots,,,0.43328100470957615
2823,sports equipment,,,,,ski pole,,,0.4895640074211503
2824,sports equipment,,,,,sled,,,0.2772848269742679
2825,sports equipment,,,,,snorkel,,,0.2859361135758651
2826,sports equipment,,,,,snowboard,,,0.5532148343208251
2827,sports equipment,,,,,snowshoe,,,0.24771287825475016
2828,sports equipment,,,,,soccer ball,,,0.8379075768238329
2829,sports equipment,,,,,springboard,,,0.2588855767025911
2830,sports equipment,,,,,stopwatch,,,0.3843228200371057
2831,sports equipment,,,,,surfboard,,,0.4547122219674386
2832,sports equipment,,,,,target,,,0.26393029121761064
2833,sports equipment,,,,,tee,,,0.36288998357963875
2834,sports equipment,,,,,tennis ball,,,0.7432745825602968
2835,sports equipment,,,,,trampoline,,,0.2811791383219954
2836,sports equipment,,,,,treadmill,,,0.49099200119608283
2837,sports equipment,,,,,volleyball,,,0.8119321291735085
2838,sports equipment,,,,,wetsuit,,,0.2635119982058757
2839,tool,,,,,air pump,,,0.5074344023323616
2840,tool,,,,,anvil,,,0.42751862649821826
2841,tool,,,Axt,axe,axe,,0.9666666666666667,0.7819174181300427
2842,tool,,,,,backscratcher,,,0.21618414807783576
2843,tool,,,,,blower,,,0.5688586545729403
2844,tool,,,,,blowtorch,,,0.5639146567717996
2845,tool,,,,,bottle opener,,,0.5570354457572503
2846,tool,,,,,broom,,,0.47250900360144055
2847,tool,,,Bürste,brush,brush,,0.38235294117647056,0.4873663751214771
2848,tool,,,,,can opener,,,0.5715965398505082
2849,tool,,,,,chain,,,0.4209183673469387
2850,tool,,,Kettensäge,chainsaw,chainsaw,,0.7666666666666666,0.7703854875283447
2851,tool,,,Meißel,chisel,chisel,,0.8333333333333334,0.7708719851576994
2852,tool,,,,,chopsticks,,,0.1643990929705215
2853,tool,,,,,cleaver,,,0.40639139376680905
2854,tool,,,,,clipper,,,0.5773711783564001
2855,tool,,,,,corkscrew,,,0.46567717996289426
2856,tool,,,,,crank,,,0.4698515769944342
2857,tool,,,Brechstange,crowbar,crowbar,,0.6416666666666667,0.739200680272109
2858,tool,,,,,curling iron,,,0.2885745207173778
2859,tool,,,Bohrmaschine,drill,drill,,0.9500000000000001,0.919294990723562
2860,tool,,,,,duster,,,0.3288236642971795
2861,tool,,,,,dustpan,,,0.39757266542980824
2862,tool,,,,,eggbeater,,,0.2997835497835498
2863,tool,,,Feile,file,file,,0.8250000000000001,0.5582922824302134
2864,tool,,,,,flyswatter,,,0.29065435698088754
2865,tool,,,,,fork,,,0.38055222088835533
2866,tool,,,,,fountain pen,,,0.19380875945883966
2867,tool,,,,,funnel,,,0.41668535546086555
2868,tool,,,,,gavel,,,0.22837706511175895
2869,tool,,,Reibeisen ,grater,grater,,0.4705882352941176,0.3541950113378684
2870,tool,,,,,grinder,,,0.572013751737254
2871,tool,,,Hammer,hammer  ,hammer,,0.9916666666666667,0.8999244142101286
2872,tool,,,,,hoe,,,0.6647350298143949
2873,tool,,,,,hose,,,0.4630754627432369
2874,tool,,,,,icepick,,,0.415669716162327
2875,tool,,,,,jack,,,0.6469387755102041
2876,tool,,,,,jackhammer,,,0.7519987770389055
2877,tool,,,Messer,knife,knife,,0.7647058823529411,0.7451874366767983
2878,tool,,,,,ladder,,,0.6266277939747328
2879,tool,,,,,ladle,,,0.2879818594104308
2880,tool,,,,,letter opener,,,0.36046778261866547
2881,tool,,,,,lighter,,,0.3739278320023662
2882,tool,,,,,magnifier,,,0.3775510204081632
2883,tool,,,,,magnifying glass,,,0.3648364107547781
2884,tool,,,,,mallet,,,0.7091222030981068
2885,tool,,,,,marker,,,0.32116402116402115
2886,tool,,,,,match,,,0.2542028305575104
2887,tool,,,,,metal detector,,,0.35344247589145544
2888,tool,,,,,mop,,,0.40518229763815633
2889,tool,,,,,nail clippers,,,0.40136054421768697
2890,tool,,,,,nail file,,,0.3642256902761104
2891,tool,,,,,needle,,,0.45202908749706777
2892,tool,,,,,nutcracker,,,0.35267601016310135
2893,tool,,,,,paintbrush,,,0.5034013605442177
